공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,설립구분,소재지유형,지역명,학교상태,기준년도,입학정원(학부),재학생수(학부),졸업생수(학부),전임교원수(학부+대학원),법정부담금기준액,법정부담금부담액,부담율
2025,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,192,564,170.0,24,512761750,512761750,100.0
2025,79,79,강서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,277,1742,504.0,54,580460660,350000000,60.3
2025,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3000,15960,3410.0,657,8501630030,3431189000,40.4
2025,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,4873,25573,5776.0,1395,20855588308,13164628500,63.1
2025,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,4142,21772,4206.0,1601,24163041362,15021260780,62.2
2025,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1823,8414,1970.0,307,5044274112,225000000,4.5
2025,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2966,14502,3301.0,651,8545799808,2508000000,29.3
2025,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1215,5566,1203.0,197,2953722190,2953873000,100.0
2025,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2836,13841,2987.0,686,9793340414,5915000000,60.4
2025,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1577,6392,1634.0,214,3111042490,320000000,10.3
2025,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1157,5268,1284.0,190,3097089849,1766114440,57.0
2025,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1302,6267,1393.0,246,6378584472,900000000,14.1
2025,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1602,8429,1736.0,410,7220880416,500000000,6.9
2025,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1309,6864,1457.0,250,2887684200,1032112000,35.7
2025,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,136,1279,65.0,37,290586340,56000000,19.3
2025,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1612,7692,1367.0,224,3554146100,250000000,7.0
2025,205,205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,180,778,136.0,27,392954690,151300000,38.5
2025,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,502,2234,444.0,80,1298975220,33003000,2.5
2025,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3555,19613,4256.0,1543,14429051320,14437000000,100.1
2025,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2060,9404,1939.0,324,4583499460,1340000000,29.2
2025,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2564,13171,2616.0,590,7442403295,900000000,12.1
2025,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2160,10134,2336.0,419,6987485284,250000000,3.6
2025,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2675,14738,3021.0,528,6873001870,600000000,8.7
2025,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3555,21005,4461.0,1820,30184310681,31260690002,103.6
2025,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3260,16452,3314.0,961,14841771663,9147100000,61.6
2025,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,150,572,163.0,78,1141159090,776000000,68.0
2025,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3210,18637,4079.0,1049,14247623593,8440943804,59.2
2025,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,307,1398,314.0,104,1495041580,456000000,30.5
2025,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,250,1113,256.0,47,1038111520,1010000000,97.3
2025,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,228,972,203.0,41,700391230,621877810,88.8
2025,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3475,17101,3795.0,612,9017983450,4000000000,44.4
2025,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1498,7011,1579.0,282,3960214629,460000000,11.6
2025,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2906,16432,3359.0,1141,15416665455,10173291000,66.0
2025,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2371,12368,2708.0,532,8345595880,2780000000,33.3
2024,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,192,582,171.0,25,543102700,543200000,100.0
2024,79,79,강서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,277,1707,235.0,55,739395640,363398000,49.1
2024,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3000,15491,3472.0,645,8507262260,3226280000,37.9
2024,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,4840,25048,6161.0,1378,20363554057,13075486030,64.2
2024,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3992,20582,4219.0,1556,22983035497,13802884140,60.1
2024,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1816,8392,1901.0,320,4617493370,300000000,6.5
2024,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2966,14486,3367.0,639,8350149189,5390000000,64.5
2024,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1175,5357,1287.0,200,3277169870,3277250000,100.0
2024,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2823,13559,3143.0,684,9443372287,6018381000,63.7
2024,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1577,6996,1543.0,225,2929415950,220000000,7.5
2024,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1157,5214,1300.0,209,3182365522,1986600000,62.4
2024,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1302,6152,1387.0,256,6691046070,350000000,5.2
2024,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1602,8193,1718.0,406,7024233314,500000000,7.1
2024,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1309,6708,1517.0,253,2933280350,970500000,33.1
2024,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,136,642,77.0,30,213722660,30000000,14.0
2024,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1636,7207,1410.0,231,3443917235,400000000,11.6
2024,205,205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,180,594,148.0,29,355919650,114139000,32.1
2024,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,502,2041,410.0,83,1246367200,84090000,6.7
2024,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3447,19132,4124.0,1529,14326206621,14327000000,100.0
2024,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2060,9254,1880.0,321,4697919610,120000000,2.6
2024,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2495,12641,2656.0,575,6944529963,986000000,14.2
2024,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2170,10219,2220.0,415,6445032468,834000000,12.9
2024,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2675,14517,3037.0,492,6909676178,950000000,13.7
2024,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3495,20066,4204.0,1786,30727731798,32458935276,105.6
2024,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3197,15933,3201.0,969,14855301007,9243200000,62.2
2024,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,150,599,147.0,79,1155205400,767942000,66.5
2024,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3210,18270,4073.0,1016,16560176757,11195664310,67.6
2024,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,307,1389,348.0,112,1364405390,200000000,14.7
2024,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,250,1098,271.0,49,969555830,951793000,98.2
2024,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,223,974,238.0,44,608013530,549450670,90.4
2024,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3475,16805,3729.0,620,9199139779,3000000000,32.6
2024,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1498,7024,1463.0,270,3630222450,460000000,12.7
2024,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2906,15870,3391.0,1142,15087012291,10063664000,66.7
2024,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2421,12183,2643.0,509,8328779870,3302308000,39.6
2023,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,192,604,159.0,26,476269280,505000000,106.0
2023,79,79,강서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,277,1644,251.0,53,549840460,260595456,47.4
2023,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3000,15688,3412.0,623,8416365050,3009027000,35.8
2023,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,4830,25960,6247.0,1396,20053688010,12643240300,63.0
2023,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3884,20373,4391.0,1525,22180080891,13607159820,61.3
2023,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1684,8447,1913.0,323,4936665840,1000000,0.0
2023,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2966,14799,3518.0,663,7953084198,5080000000,63.9
2023,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1120,5385,1411.0,209,3342773230,3344476450,100.1
2023,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2778,13416,3488.0,681,9056816966,5606874000,61.9
2023,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1577,6981,1564.0,223,3094612472,220000000,7.1
2023,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1137,5445,1286.0,215,2953327155,2652000000,89.8
2023,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1379,6322,1462.0,266,6487056550,800000000,12.3
2023,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1602,8100,1886.0,413,6981775752,500000000,7.2
2023,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1309,6660,1362.0,255,2984672020,1000000000,33.5
2023,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,136,413,95.0,27,262468770,20000000,7.6
2023,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1670,7018,1516.0,232,3425069845,400000000,11.7
2023,205,205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,180,623,143.0,33,355174910,77800000,21.9
2023,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,502,2038,382.0,82,1188195900,629234410,53.0
2023,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3335,19487,4122.0,1520,13254755584,13255000000,100.0
2023,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2195,9229,1979.0,312,4419574210,70000000,1.6
2023,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2360,12414,2698.0,555,6471529610,984000000,15.2
2023,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2180,10348,2180.0,422,6605291808,1560000000,23.6
2023,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2700,14411,3087.0,507,7273580720,850000000,11.7
2023,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3471,20335,4030.0,1746,29533335142,30390389215,102.9
2023,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3167,15940,3403.0,981,14582943201,9278700000,63.6
2023,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,150,616,169.0,80,1059754070,689000000,65.0
2023,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3250,18742,4144.0,997,14523393838,9449260658,65.1
2023,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,307,1374,401.0,120,1431782770,104199000,7.3
2023,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,250,1110,262.0,53,910918490,41000000,4.5
2023,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,223,1014,213.0,44,593090900,550000000,92.7
2023,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3377,16740,3889.0,633,8849842980,4131058000,46.7
2023,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1458,6941,1548.0,265,3791093669,450000000,11.9
2023,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2906,16531,3559.0,1150,14561635422,9740348000,66.9
2023,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2421,12365,2888.0,533,8589575640,2070000000,24.1
2022,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,200,635,187.0,26,477145290,360000000,75.4
2022,79,79,강서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,277,1560,318.0,53,664141200,176000000,26.5
2022,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3000,15343,3863.0,627,8219651480,2979487000,36.2
2022,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,4830,25998,6514.0,1360,19335754980,12480411900,64.5
2022,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3889,19597,4905.0,1511,21542699011,12973668390,60.2
2022,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1684,8496,1802.0,329,4558269730,313000000,6.9
2022,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2966,14562,3930.0,668,8258228154,5291000000,64.1
2022,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1120,5269,1487.0,213,3118995390,3119550670,100.0
2022,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2778,13270,3297.0,694,8826895573,5607326000,63.5
2022,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1577,6834,1666.0,233,3238978870,2290000000,70.7
2022,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1137,5332,1297.0,215,2837344990,1816900000,64.0
2022,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1379,6305,1535.0,266,6200173220,833000000,13.4
2022,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1574,7974,1969.0,400,6729661436,460759000,6.8
2022,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1269,6510,1383.0,251,2813821640,789291000,28.1
2022,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,136,403,79.0,29,217997110,30000000,13.8
2022,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1645,7008,1685.0,232,3340438127,150000000,4.5
2022,205,205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,180,655,145.0,33,309973720,309973720,100.0
2022,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,502,1931,460.0,88,1155529580,270000000,23.4
2022,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3335,18298,4664.0,1525,12636701303,12802000000,101.3
2022,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2232,8873,2346.0,326,4476061270,60000000,1.3
2022,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2400,11688,2853.0,550,6269457405,982000000,15.7
2022,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2150,9830,2588.0,432,6302800840,32000000,0.5
2022,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2700,13864,3346.0,510,7033032700,470800000,6.7
2022,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3457,19239,4351.0,1731,27672616902,28294340600,102.2
2022,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3127,15281,3935.0,989,13571709513,8459000000,62.3
2022,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,150,616,178.0,80,1128766335,727243660,64.4
2022,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3250,18110,4879.0,968,14364850904,9255793353,64.4
2022,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,307,1466,452.0,123,1733587210,800000000,46.1
2022,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,250,1068,298.0,56,1021594477,640241000,62.7
2022,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,223,1025,214.0,44,583763440,550000000,94.2
2022,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3377,16593,4043.0,644,8642186270,2012764000,23.3
2022,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1458,6840,1480.0,265,3716002022,500000000,13.5
2022,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2906,15448,3851.0,1138,13825978439,9330397000,67.5
2022,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2421,12163,3065.0,553,8601873290,1834000000,21.3
2021,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,200,740,185.0,26,620820620,60000000,9.7
2021,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3000,15751,3585.0,659,8664509750,2924902000,33.8
2021,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,4720,26582,6093.0,1361,19093989356,12648762640,66.2
2021,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3889,20047,4828.0,1504,21128954676,13258020420,62.7
2021,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1684,8527,1737.0,332,4562604010,300000000,6.6
2021,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2863,15264,3622.0,685,7969383460,5200000000,65.2
2021,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1040,5608,1427.0,226,3121132460,3121287190,100.0
2021,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2685,13868,3493.0,711,9189738917,5955000000,64.8
2021,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1507,7130,1577.0,240,3114382230,400000000,12.8
2021,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1122,5464,1368.0,221,2631988694,1713629000,65.1
2021,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1379,6536,1408.0,278,6017316440,245000000,4.1
2021,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1574,8172,1818.0,407,6773261273,1120000000,16.5
2021,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1269,6500,1288.0,254,2632882470,797747000,30.3
2021,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,136,461,94.0,27,286868590,20000000,7.0
2021,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1632,7130,1563.0,225,3465945790,100000000,2.9
2021,205,205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,180,685,138.0,34,377620440,377620440,100.0
2021,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,502,2056,441.0,88,1076276350,20000000,1.9
2021,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3303,18882,4261.0,1496,19708446466,19709000000,100.0
2021,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2272,9261,2022.0,333,3995268480,430000000,10.8
2021,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2400,11854,2779.0,546,6244495665,980000000,15.7
2021,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2110,10172,2225.0,440,6538387372,373000000,5.7
2021,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2700,13792,3028.0,539,6565570022,929691000,14.2
2021,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3417,19016,,1729,35292913896,35837067780,101.5
2021,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3027,15928,3364.0,975,13080957600,8167000000,62.4
2021,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,150,632,173.0,80,1218268365,844000000,69.3
2021,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3190,18839,5184.0,943,14269110141,9462631785,66.3
2021,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,307,1610,399.0,108,1543426500,0,0.0
2021,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,250,1114,250.0,52,905573440,100000000,11.0
2021,79,79,케이씨대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,277,1629,288.0,56,608315665,130000000,21.4
2021,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,223,1058,256.0,45,596896910,539781880,90.4
2021,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3377,17522,3757.0,662,8820345495,4941000000,56.0
2021,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1458,6610,1447.0,263,3659639178,490000000,13.4
2021,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2890,15800,3724.0,1067,13663013628,7006421000,51.3
2021,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2371,12130,3037.0,571,8445992440,80000000,0.9
2020,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,200,814,211.0,25,619871370,668619306,107.9
2020,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3000,15766,3447.0,689,12454976740,4468822000,35.9
2020,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,4720,25875,6005.0,1404,17880073672,11897460540,66.5
2020,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3799,20822,4572.0,1477,23181281951,14447116714,62.3
2020,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1684,8181,1818.0,327,3997967990,321200000,8.0
2020,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2863,15109,3520.0,675,7587234226,4860000000,64.1
2020,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1040,5506,1229.0,182,2599953190,2599958278,100.0
2020,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2685,13944,3081.0,682,12468420652,8875576000,71.2
2020,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1507,6938,1521.0,227,2916701240,113000000,3.9
2020,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1122,5517,1276.0,210,2714751277,2513000000,92.6
2020,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1302,6544,1495.0,264,5911608560,110000000,1.9
2020,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1574,8275,1567.0,407,6206749958,700000000,11.3
2020,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1269,6185,1461.0,239,2642805840,998860000,37.8
2020,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1592,7141,1384.0,222,3408095568,100000000,2.9
2020,205,205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,180,695,141.0,37,374518980,374518980,100.0
2020,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,502,2112,452.0,87,1066678840,50000000,4.7
2020,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3303,19305,4047.0,1487,18071436171,18072000000,100.0
2020,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2060,8868,1982.0,306,3734116730,30000000,0.8
2020,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2320,11943,2614.0,516,5542848575,974000000,17.6
2020,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2110,10123,2371.0,453,6480895944,211730000,3.3
2020,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2675,13613,2999.0,523,6300180610,941764929,14.9
2020,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3417,18924,3939.0,1724,36151173439,36818662748,101.8
2020,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3027,15698,3384.0,972,12783736749,8063000000,63.1
2020,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,150,648,141.0,79,1113191732,774502000,69.6
2020,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3150,18747,3807.0,943,13082649474,8833913050,67.5
2020,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,334,1693,410.0,112,1478823562,0,0.0
2020,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,269,1111,305.0,52,841798780,100000000,11.9
2020,79,79,케이씨대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,277,1351,278.0,47,589152310,171185048,29.1
2020,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,223,1049,230.0,45,511857580,500000000,97.7
2020,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3377,17438,3605.0,680,8464646965,1016317850,12.0
2020,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1458,6567,1443.0,262,3317048960,410000000,12.4
