공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,설립구분,소재지유형,지역명,학교상태,기준년도,입학정원(학부),재학생수(학부),졸업생수(학부),전임교원수,연구비(교내),연구비(교외),대응자금(교내),대응자금(교외),교내 합계,교외 합계,전임교원 1인당 연구비(교내),전임교원 1인당 연구비(교외)
2014,36,36,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2013,2240,5198,124.0,363,2718535,28583521,128023,346938,2846558,28930459,7841.8,79698.2
2014,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,161,682,177.0,32,66000,8400,0,0,66000,8400,2062.5,262.5
2014,19,19,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2013,3124,16453,3524.0,2209,8245810,501062257,0,0,8245810,501062257,3732.8,226827.6
2014,40,40,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2013,1768,9549,1708.0,406,6219974,33677279,100000,324504,6319974,34001783,15566.4,83748.2
2014,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1730,8053,1804.0,245,1437440,5628361,0,0,1437440,5628361,5867.1,22972.9
2014,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,540,2302,480.0,84,0,2514088,69862,0,69862,2514088,831.7,29929.6
2014,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,3442,19439,4053.0,1396,24179627,220565486,3699830,3392502,27879457,223957988,19971.0,160428.4
2014,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2216,10365,2359.0,300,1792700,8739601,30000,0,1822700,8739601,6075.7,29132.0
2014,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2320,11287,2384.0,431,1090350,36846853,330500,201250,1420850,37048103,3296.6,85958.5
2014,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2198,10804,2047.0,455,1934000,13548110,2100000,20000,4034000,13568110,8865.9,29820.0
2014,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2675,13352,2980.0,494,1837261,28359557,390100,595865,2227361,28955422,4508.8,58614.2
2014,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,3408,19227,4178.0,1635,10284463,269167808,1925496,1859801,12209959,271027609,7467.9,165766.1
2014,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2989,16166,3175.0,997,10138546,89208794,10000,0,10148546,89208794,10179.1,89477.2
2014,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,150,666,152.0,80,288000,250976,0,0,288000,250976,3600.0,3137.2
2014,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,3145,15696,2751.0,818,8012312,63969676,594738,418430,8607050,64388106,10522.1,78714.1
2014,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,360,2012,432.0,126,152000,261309,0,0,152000,261309,1206.3,2073.9
2014,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,290,1195,271.0,49,20000,14400,0,0,20000,14400,408.2,293.9
2014,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,240,1203,241.0,46,24000,18340,0,0,24000,18340,521.7,398.7
2014,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,3377,16795,1714.0,649,3933700,14386865,527762,0,4461462,14386865,6874.4,22167.7
2014,32,32,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2013,590,2490,571.0,112,126500,1206494,0,0,126500,1206494,1129.5,10772.3
2014,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,1620,7214,1636.0,264,1718360,3453801,0,0,1718360,3453801,6508.9,13082.6
2014,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2915,15477,3772.0,1005,10866861,127669989,2955383,0,13822244,127669989,13753.5,127034.8
2014,205,205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,200,776,162.0,41,0,110519,0,96519,0,207038,0.0,5049.7
2014,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2013,2470,12057,2289.0,523,3876295,12875345,32000,0,3908295,12875345,7472.8,24618.3
2013,46,49,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2012,80,240,39.0,26,50356,0,0,0,50356,0,1936.8,0.0
2013,46,48,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2012,80,470,120.0,900,1821155,42111648,937000,255509,2758155,42367157,3064.6,47074.6
2013,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,200,886,220.0,33,0,81197,0,0,0,81197,0.0,2460.5
2013,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,3000,16789,3367.0,636,2653868,66164429,575000,1199464,3228868,67363893,5076.8,105918.1
2013,56,58,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2012,544,2693,479.0,52,46666,254773,0,0,46666,254773,897.4,4899.5
2013,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,4820,24906,5506.0,1481,16598633,107274772,2841600,289000,19440233,107563772,13126.4,72629.2
2013,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,3793,20105,4043.0,1450,14332455,196021743,0,0,14332455,196021743,9884.5,135187.4
2013,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1755,9077,1664.0,326,1825700,28158150,1228323,50000,3054023,28208150,9368.2,86528.1
2013,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2983,15407,3099.0,603,3235370,30351470,354870,0,3590240,30351470,5954.0,50334.1
2013,79,79,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,330,1427,432.0,49,29000,26208,0,0,29000,26208,591.8,534.9
2013,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1210,6431,1205.0,187,890200,6224682,348827,0,1239027,6224682,6625.8,33287.1
2013,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2685,13858,2925.0,667,4263132,47047453,1416945,1003280,5680077,48050733,8515.9,72040.1
2013,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1657,8089,1538.0,241,430000,1471580,0,0,430000,1471580,1784.2,6106.1
2013,109,111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2012,1263,7419,1481.0,218,34000,2534004,10000,0,44000,2534004,201.8,11623.9
2013,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1212,5697,1134.0,184,622000,1722239,0,0,622000,1722239,3380.4,9360.0
2013,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1400,6670,1407.0,224,627000,6613436,22200,0,649200,6613436,2898.2,29524.3
2013,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1640,8377,1781.0,447,3200326,64279183,170000,139500,3370326,64418683,7539.9,144113.4
2013,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1410,6625,1405.0,199,229679,2596059,0,0,229679,2596059,1154.2,13045.5
2013,36,36,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2012,2240,4221,,353,1973983,22705642,35000,282326,2008983,22987968,5691.2,65121.7
2013,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,161,734,146.0,32,36000,29720,0,0,36000,29720,1125.0,928.8
2013,19,19,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2012,3124,16712,3465.0,2178,4137650,470715635,0,0,4137650,470715635,1899.7,216122.9
2013,40,40,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2012,1768,9309,1682.0,388,4497793,36024372,24000,151125,4521793,36175497,11654.1,93235.8
2013,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1730,8050,1688.0,244,1420600,6269574,100,0,1420700,6269574,5822.5,25695.0
2013,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,540,2369,511.0,82,0,3156497,0,0,0,3156497,0.0,38493.9
2013,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,3507,19365,4095.0,1388,22890518,172091606,3396530,1936964,26287048,174028570,18938.8,125380.8
2013,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2216,10414,2340.0,334,1498400,6803010,17000,0,1515400,6803010,4537.1,20368.3
2013,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2320,11158,2398.0,418,1904373,39004369,386000,293654,2290373,39298023,5479.4,94014.4
2013,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2198,10882,2058.0,466,2580500,13067106,2100000,39000,4680500,13106106,10044.0,28124.7
2013,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2675,14021,2578.0,515,1654760,31346242,561078,204392,2215838,31550634,4302.6,61263.4
2013,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,3408,19226,4088.0,1600,8150885,280086850,1606800,30590586,9757685,310677436,6098.6,194173.4
2013,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2989,16083,3151.0,997,6123302,118808815,2162387,0,8285689,118808815,8310.6,119166.3
2013,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,150,663,162.0,75,232294,49050,0,0,232294,49050,3097.3,654.0
2013,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2783,14507,2949.0,782,8097468,61122890,1556684,384560,9654152,61507450,12345.5,78654.0
2013,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,360,1888,385.0,122,126000,0,0,0,126000,0,1032.8,0.0
2013,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,290,1233,305.0,48,24000,0,0,0,24000,0,500.0,0.0
2013,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,240,1164,244.0,45,38583,46999,0,0,38583,46999,857.4,1044.4
2013,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1676,9041,1686.0,382,1978800,6816356,138624,0,2117424,6816356,5543.0,17843.9
2013,32,32,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2012,592,2532,547.0,110,206500,1552290,65100,0,271600,1552290,2469.1,14111.7
2013,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,1620,7321,1617.0,262,1814900,3308477,16000,0,1830900,3308477,6988.2,12627.8
2013,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2915,15577,3691.0,1033,18012430,173769819,3457572,0,21470002,173769819,20784.1,168218.6
2013,205,205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,200,763,167.0,41,13000,91420,13000,0,26000,91420,634.1,2229.8
2013,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2012,2470,12057,2404.0,513,3600058,13202658,239750,0,3839808,13202658,7485.0,25736.2
2012,46,48,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,80,499,173.0,892,1637608,33599049,360000,460226,1997608,34059275,2239.5,38183.0
2012,46,49,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,80,211,57.0,25,56669,0,0,0,56669,0,2266.8,0.0
2012,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,200,910,201.0,34,0,67884,0,0,0,67884,0.0,1996.6
2012,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3000,16669,3102.0,619,4052724,52572290,429074,3831170,4481798,56403460,7240.4,91120.3
2012,56,58,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,544,2479,417.0,52,90000,140229,0,0,90000,140229,1730.8,2696.7
2012,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,4860,25356,5357.0,1418,24700331,101177602,3116200,1230000,27816531,102407602,19616.7,72219.7
2012,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3772,20226,4322.0,1372,10133733,164270538,0,0,10133733,164270538,7386.1,119730.7
2012,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1755,8949,1672.0,286,1910030,31346254,1209540,480050,3119570,31826304,10907.6,111280.8
2012,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2983,15180,3161.0,461,2302940,35437823,344870,0,2647810,35437823,5743.6,76871.6
2012,79,79,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,330,1556,314.0,45,50000,26208,0,0,50000,26208,1111.1,582.4
2012,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1290,6206,1188.0,179,862200,4659018,210600,16000,1072800,4675018,5993.3,26117.4
2012,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2715,14010,2827.0,664,4118043,34740143,712923,107516,4830966,34847659,7275.6,52481.4
2012,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1697,7790,1597.0,235,365000,1968751,0,0,365000,1968751,1553.2,8377.7
2012,109,111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2011,1330,7307,1518.0,203,305535,3002455,50000,0,355535,3002455,1751.4,14790.4
2012,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1242,5546,1109.0,178,596000,1726191,0,0,596000,1726191,3348.3,9697.7
2012,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1400,6574,1478.0,220,327000,6735131,3960,220000,330960,6955131,1504.4,31614.2
2012,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1640,8440,1793.0,415,3781341,70582701,160000,871250,3941341,71453951,9497.2,172178.2
2012,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1410,6608,1374.0,196,80000,1828457,0,0,80000,1828457,408.2,9328.9
2012,36,36,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2011,2240,2564,,387,53520,17924922,95000,0,148520,17924922,383.8,46317.6
2012,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,170,760,120.0,30,36000,69550,0,0,36000,69550,1200.0,2318.3
2012,19,19,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2011,3159,16623,3466.0,2164,6574812,503645724,0,0,6574812,503645724,3038.3,232738.3
2012,40,40,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2011,1768,8972,1846.0,381,5304251,34609187,243514,169795,5547765,34778982,14561.1,91283.4
2012,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1730,8180,1708.0,239,1423240,6626462,0,0,1423240,6626462,5955.0,27725.8
2012,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,540,2368,496.0,85,0,2309170,34000,0,34000,2309170,400.0,27166.7
2012,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3499,19290,4283.0,1316,18876012,163352536,3759870,2481769,22635882,165834305,17200.5,126013.9
2012,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2216,10400,2250.0,324,1122000,4491882,42000,0,1164000,4491882,3592.6,13863.8
2012,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2320,11195,2572.0,394,2140436,36461600,401757,526912,2542193,36988512,6452.3,93879.5
2012,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2278,11065,2230.0,460,2914600,11482882,1386958,10750,4301558,11493632,9351.2,24986.2
2012,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2675,14383,2551.0,488,1161440,26366731,469786,15000,1631226,26381731,3342.7,54060.9
2012,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3404,19066,4245.0,1580,11064441,260165358,2128035,13363983,13192476,273529341,8349.7,173119.8
2012,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,3109,15732,3285.0,962,7180374,100742030,3097216,0,10277590,100742030,10683.6,104721.4
2012,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,150,674,176.0,78,17600,84968,0,0,17600,84968,225.6,1089.3
2012,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2886,13943,3011.0,798,7135917,56978599,1144917,481704,8280834,57460303,10377.0,72005.4
2012,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,360,1759,435.0,92,142000,111579,0,0,142000,111579,1543.5,1212.8
2012,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,290,1221,299.0,52,27000,29456,0,0,27000,29456,519.2,566.5
2012,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,240,1123,197.0,39,50460,11547,0,0,50460,11547,1293.8,296.1
2012,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1676,8981,1665.0,381,1833000,6667982,264000,0,2097000,6667982,5503.9,17501.3
2012,32,32,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2011,590,2461,558.0,109,148000,1713031,69000,0,217000,1713031,1990.8,15715.9
2012,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,1620,7376,1440.0,262,1654600,2163796,0,0,1654600,2163796,6315.3,8258.8
2012,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2893,15634,3757.0,987,6390895,123658831,2954076,0,9344971,123658831,9468.1,125287.6
2012,205,205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,200,757,152.0,41,0,34250,0,0,0,34250,0.0,835.4
2012,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2011,2470,11966,2328.0,511,3206448,12446082,25000,20000,3231448,12466082,6323.8,24395.5
2011,46,49,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,80,210,62.0,27,57880,0,0,0,57880,0,2143.7,0.0
2011,46,48,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,80,580,190.0,898,1266932,35182898,995000,535800,2261932,35718698,2518.9,39775.8
2011,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,200,906,194.0,34,0,25750,0,0,0,25750,0.0,757.4
2011,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3000,16348,3007.0,605,2647923,59072027,1534023,205250,4181946,59277277,6912.3,97979.0
2011,56,58,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,544,2319,459.0,48,72000,181035,0,0,72000,181035,1500.0,3771.6
2011,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2380,13240,2749.0,968,11577857,57076563,3694720,576600,15272577,57653163,15777.5,59559.1
2011,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3772,20073,4275.0,1364,9369974,159853908,0,0,9369974,159853908,6869.5,117194.9
2011,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1755,8657,1751.0,281,1977872,27997084,629590,77750,2607462,28074834,9279.2,99910.4
2011,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2983,14445,3086.0,446,2049218,34127381,702862,8000,2752080,34135381,6170.6,76536.7
2011,79,79,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,330,1552,259.0,43,55500,50000,15000,0,70500,50000,1639.5,1162.8
2011,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1290,6007,1166.0,181,844200,2883951,170000,4000,1014200,2887951,5603.3,15955.5
2011,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2715,14116,2944.0,679,943993,38937849,1732750,749470,2676743,39687319,3942.2,58449.7
2011,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1697,7538,1582.0,218,341000,876695,0,0,341000,876695,1564.2,4021.5
2011,109,111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2010,1330,6896,1404.0,171,262180,2684467,0,0,262180,2684467,1533.2,15698.6
2011,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1242,5462,1044.0,169,620000,3633626,0,0,620000,3633626,3668.6,21500.7
2011,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1400,6567,1393.0,200,309000,6563726,10000,21540,319000,6585266,1595.0,32926.3
2011,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1640,8326,1737.0,402,3983199,61889733,160000,162000,4143199,62051733,10306.5,154357.5
2011,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1410,6249,1349.0,194,92000,1536812,6000,0,98000,1536812,505.2,7921.7
2011,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,170,651,145.0,30,6000,10000,1,0,6001,10000,200.0,333.3
2011,19,19,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2010,3159,16626,3745.0,2140,9909179,481310966,0,0,9909179,481310966,4630.5,224911.7
2011,40,40,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2010,1768,8697,1622.0,383,3630008,35905501,224406,140648,3854414,36046149,10063.7,94115.3
2011,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1730,7946,1738.0,226,1021453,8274114,20000,10000,1041453,8284114,4608.2,36655.4
2011,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,540,2369,492.0,83,0,1482154,64386,0,64386,1482154,775.7,17857.3
2011,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3499,19700,4261.0,1249,6454888,170066963,4850915,2459048,11305803,172526011,9051.9,138131.3
2011,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2219,10344,2238.0,326,1175000,4379770,0,0,1175000,4379770,3604.3,13434.9
2011,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2320,11022,2431.0,379,1934464,30039596,416000,297101,2350464,30336697,6201.8,80044.1
2011,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2278,10817,2062.0,450,2796600,13222030,780000,14913,3576600,13236943,7948.0,29415.4
2011,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2675,13647,2546.0,454,1884748,20754169,483570,14427,2368318,20768596,5216.6,45745.8
2011,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3404,18781,4212.0,1545,16197727,268596453,2582000,17340388,18779727,285936841,12155.2,185072.4
2011,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,3109,15458,3324.0,901,5498867,78758374,3330895,0,8829762,78758374,9800.0,87412.2
2011,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,150,702,147.0,72,254494,145921,0,0,254494,145921,3534.6,2026.7
2011,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2646,13295,2996.0,761,8540986,48959090,837477,873981,9378463,49833071,12323.9,65483.7
2011,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,360,1706,357.0,92,152000,120100,0,0,152000,120100,1652.2,1305.4
2011,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,290,1266,301.0,49,6000,10000,0,0,6000,10000,122.4,204.1
2011,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,240,1075,206.0,36,27900,35000,0,0,27900,35000,775.0,972.2
2011,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1676,8796,1628.0,366,1210500,4641091,246020,0,1456520,4641091,3979.6,12680.6
2011,32,32,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2010,590,2457,534.0,107,586000,1431375,69000,0,655000,1431375,6121.5,13377.3
2011,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,1620,7217,1454.0,215,1655950,3215051,0,0,1655950,3215051,7702.1,14953.7
2011,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2893,15714,3712.0,968,9204022,119538044,3387734,0,12591756,119538044,13008.0,123489.7
2011,205,205,한영신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,200,709,173.0,41,0,10000,0,0,0,10000,0.0,243.9
2011,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2010,2470,11839,2386.0,511,1831607,12062550,197054,142644,2028661,12205194,3970.0,23884.9
2010,46,48,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2009,80,675,182.0,897,1498930,33674259,1203000,400800,2701930,34075059,3012.2,37987.8
2010,46,49,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2009,80,221,46.0,29,46500,0,0,0,46500,0,1603.4,0.0
2010,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,200,895,196.0,34,0,25750,0,0,0,25750,0.0,757.4
2010,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,3000,15674,2950.0,614,4009125,50165031,2142973,226677,6152098,50391708,10019.7,82071.2
2010,56,58,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2009,544,2292,464.0,46,53333,222163,0,0,53333,222163,1159.4,4829.6
2010,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2380,12953,2792.0,933,11471258,44492322,3182767,177700,14654025,44670022,15706.4,47877.8
2010,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,3772,20011,4013.0,1351,11190878,142109694,18175,0,11209053,142109694,8296.9,105188.5
2010,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1755,8394,1582.0,260,1562300,27501997,535390,298000,2097690,27799997,8068.0,106923.1
2010,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2983,13956,2889.0,440,1387450,37058639,889862,8000,2277312,37066639,5175.7,84242.4
2010,79,79,그리스도대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,330,1411,291.0,41,38000,0,0,0,38000,0,926.8,0.0
2010,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,1290,5748,1242.0,175,813000,2966170,171700,4000,984700,2970170,5626.9,16972.4
2010,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2009,2715,13923,2425.0,685,5408147,37384849,6359350,2958477,11767497,40343326,17178.8,58895.4
